IN_FID	NEAR_FID	NEAR_DIST	reserve	vegetation
441	283	19.47913333320	Lawson	Open Woodland
442	276	23.19368084480	Lawson	Grassland
442	277	45.47219696200	Lawson	Grassland
443	279	47.37380930990	Lawson	Open Woodland
444	278	93.52423765980	Lawson	Grassland
445	278	54.50989048840	Lawson	Grassland
446	283	22.75249071580	Lawson	Open Woodland
447	281	16.21029765820	Lawson	Open Woodland
448	282	86.74711679020	Lawson	Grassland
449	278	93.82980076540	Lawson	Grassland
450	280	6.71069707328	Lawson	Open Woodland
450	283	31.47872111400	Lawson	Open Woodland
451	281	64.87100866340	Lawson	Open Woodland
451	282	93.22500091320	Lawson	Open Woodland
452	278	43.82508489280	Lawson	Grassland
453	280	68.76499348540	Lawson	Grassland
453	283	59.13489461050	Lawson	Grassland
454	282	65.46890037530	Lawson	Grassland
455	280	82.76728286780	Lawson	Open Woodland
455	283	8.02600684973	Lawson	Open Woodland
456	278	76.37217180320	Lawson	Grassland
457	277	75.48655441270	Lawson	Woodland
457	279	25.82460310590	Lawson	Woodland
458	276	8.21598112671	Lawson	Grassland
458	277	20.25758915580	Lawson	Grassland
459	279	44.04130135410	Lawson	Grassland
460	279	62.55999837980	Lawson	Grassland
461	280	96.96075767000	Lawson	Open Woodland
461	283	19.77023232840	Lawson	Open Woodland
462	279	9.42214824142	Lawson	Woodland
463	281	56.29900247170	Lawson	Grassland
464	281	98.60326856850	Lawson	Open Woodland
464	283	35.11505873280	Lawson	Open Woodland
465	281	71.65483545150	Lawson	Grassland
466	281	31.39217171870	Lawson	Open Woodland
467	281	25.33522575570	Lawson	Grassland
467	282	59.83166644950	Lawson	Grassland
468	276	12.06829389660	Lawson	Grassland
469	278	60.92809574620	Lawson	Grassland
470	279	96.14989484520	Lawson	Grassland
471	276	57.35722566280	Lawson	Grassland
471	277	45.54628380910	Lawson	Grassland
472	279	23.98855615570	Lawson	Woodland
473	278	87.96195688710	Lawson	Grassland
474	279	58.61967956480	Lawson	Grassland
475	279	70.24192444060	Lawson	Woodland
476	281	41.20494769520	Lawson	Grassland
476	282	5.83929619680	Lawson	Grassland
477	281	90.74360188080	Lawson	Open Woodland
477	283	54.03710804210	Lawson	Open Woodland
478	282	73.77431906360	Lawson	Grassland
479	280	69.86576282950	Lawson	Open Woodland
479	283	3.12867244717	Lawson	Open Woodland
480	278	17.40056687210	Lawson	Woodland
481	281	72.18321700510	Lawson	Grassland
481	282	21.01679816330	Lawson	Grassland
482	277	32.77486019690	Lawson	Woodland
482	279	69.01206695370	Lawson	Woodland
483	280	5.56136646412	Lawson	Open Woodland
483	283	30.33968922350	Lawson	Open Woodland
484	277	86.28541697760	Lawson	Grassland
484	280	2.83250461312	Lawson	Grassland
484	281	69.62942514850	Lawson	Grassland
484	283	34.04125418660	Lawson	Grassland
485	281	24.64869395590	Lawson	Open Woodland
485	282	96.65541477160	Lawson	Open Woodland
486	281	80.95479989660	Lawson	Grassland
487	279	12.85309067130	Lawson	Woodland
488	276	57.29097491260	Lawson	Grassland
488	282	95.93825950650	Lawson	Grassland
489	281	46.43227626710	Lawson	Open Woodland
490	281	51.91473550900	Lawson	Open Woodland
491	282	0.71084400629	Lawson	Open Woodland
492	280	42.40888120540	Lawson	Grassland
492	283	25.62882827100	Lawson	Grassland
493	281	13.20236851630	Lawson	Open Woodland
494	278	49.73811975670	Lawson	Grassland
495	281	83.58660209980	Lawson	Grassland
495	282	99.03149926180	Lawson	Grassland
496	283	15.54175797400	Lawson	Open Woodland
497	282	79.89113151430	Lawson	Grassland
498	276	0.86357294006	Lawson	Grassland
499	278	75.69146720370	Lawson	Grassland
500	280	93.74135934120	Lawson	Open Woodland
500	281	27.79784386830	Lawson	Open Woodland
500	283	57.47497730990	Lawson	Open Woodland
501	281	60.54276664850	Lawson	Open Woodland
502	281	88.93970504610	Lawson	Grassland
503	279	86.82204910400	Lawson	0
504	278	86.24087069120	Lawson	Grassland
505	278	97.11207233570	Lawson	Open Woodland
505	279	40.57116844460	Lawson	Open Woodland
506	278	62.25962912210	Lawson	Grassland
507	282	22.99894112640	Lawson	Grassland
508	282	14.71141473130	Lawson	Open Woodland
509	280	79.70718343170	Lawson	Open Woodland
509	283	8.98201473974	Lawson	Open Woodland
510	276	18.23045967860	Lawson	Grassland
511	276	76.69771424420	Lawson	Grassland
511	277	2.99400370045	Lawson	Grassland
512	283	53.99942836240	Lawson	Open Woodland
513	276	40.41777494640	Lawson	Grassland
514	279	21.49136000860	Lawson	Woodland
515	278	65.50509030270	Lawson	Open Woodland
515	279	27.12078302710	Lawson	Open Woodland
516	281	6.26319811272	Lawson	Open Woodland
517	281	53.58073742240	Lawson	Grassland
518	277	53.73533203090	Lawson	Open Woodland
518	279	96.19340122980	Lawson	Open Woodland
519	278	7.98742909516	Lawson	Woodland
520	281	26.55189329840	Lawson	Open Woodland
520	283	87.54073308840	Lawson	Open Woodland
521	282	9.68245726395	Lawson	Grassland
522	282	3.30556819774	Lawson	Grassland
523	276	43.14498006470	Lawson	Grassland
523	277	49.59040259890	Lawson	Grassland
524	281	19.55962567290	Lawson	Open Woodland
525	281	12.81214863930	Lawson	Open Woodland
526	279	0.81439166590	Lawson	Woodland
527	281	13.69803693900	Lawson	Grassland
527	283	68.11883624230	Lawson	Grassland
528	278	4.76127117411	Lawson	Woodland
528	279	28.54189092400	Lawson	Woodland
529	278	88.37989572330	Lawson	Grassland
530	281	6.06893773474	Lawson	Grassland
530	282	29.35805043350	Lawson	Grassland
531	283	35.64222280020	Lawson	Open Woodland
532	276	44.13435212490	Lawson	Grassland
532	277	49.62752413280	Lawson	Grassland
533	282	92.98418619810	Lawson	Grassland
534	278	15.30913400310	Lawson	Woodland
535	281	95.01131539740	Lawson	Grassland
535	283	87.12559041030	Lawson	Grassland
536	282	22.11619592060	Lawson	Grassland
537	280	22.46029451470	Lawson	Grassland
537	283	72.29654944160	Lawson	Grassland
538	281	72.42343333760	Lawson	Grassland
539	282	88.86495873960	Lawson	Grassland
540	276	85.53400853300	Lawson	Grassland
541	276	61.05506871770	Lawson	Grassland
541	277	74.81738114050	Lawson	Grassland
542	281	15.39207445990	Lawson	Grassland
542	282	42.81175847770	Lawson	Grassland
543	276	92.68397980860	Lawson	Grassland
543	282	57.94148664200	Lawson	Grassland
544	277	84.24721483650	Lawson	Grassland
544	281	99.63937131780	Lawson	Grassland
545	276	83.62818902280	Lawson	Grassland
546	282	6.73215270312	Lawson	Grassland
547	283	47.07812165020	Lawson	Grassland
548	279	18.87668129670	Lawson	Woodland
549	283	26.86708545440	Lawson	Open Woodland
550	276	72.96399670720	Lawson	Grassland
550	277	82.76805443360	Lawson	Grassland
551	276	94.87614123730	Lawson	Grassland
551	282	1.73431686292	Lawson	Grassland
552	280	72.96007695910	Lawson	Open Woodland
552	283	7.14762146633	Lawson	Open Woodland
553	280	19.59092744990	Lawson	Grassland
553	283	21.46366493340	Lawson	Grassland
554	278	86.02991978200	Lawson	Open Woodland
554	279	67.72586320290	Lawson	Open Woodland
555	278	65.40007180010	Lawson	Grassland
556	282	42.13552299890	Lawson	Grassland
557	280	67.10709879340	Lawson	Open Woodland
557	283	6.80791068706	Lawson	Open Woodland
558	279	96.60140171750	Lawson	Open Woodland
559	282	45.68241862610	Lawson	Grassland
560	280	73.60533555530	Lawson	Grassland
560	283	47.63263347680	Lawson	Grassland
561	281	62.64957996180	Lawson	Grassland
562	278	24.68552857950	Lawson	Grassland
562	279	57.96166032450	Lawson	Grassland
563	280	54.95499856680	Lawson	Open Woodland
563	283	2.55963405435	Lawson	Open Woodland
564	277	23.06643790810	Lawson	Grassland
564	280	5.00776531026	Lawson	Grassland
564	281	71.85444238120	Lawson	Grassland
564	283	40.50420463700	Lawson	Grassland
565	276	94.33139123400	Lawson	Grassland
566	281	21.97545020370	Lawson	Grassland
567	280	54.77190669110	Lawson	Open Woodland
567	281	62.46768644820	Lawson	Open Woodland
567	283	18.54001238550	Lawson	Open Woodland
568	279	21.33253265110	Lawson	Woodland
569	281	56.28042738420	Lawson	Open Woodland
569	283	98.26401095900	Lawson	Open Woodland
570	279	94.23411171760	Lawson	Woodland
571	281	23.23106110620	Lawson	Open Woodland
572	282	37.91119807560	Lawson	Grassland
573	278	35.44065756370	Lawson	Woodland
574	278	98.11618322480	Lawson	Grassland
574	279	89.55474258710	Lawson	Grassland
575	281	13.54823021260	Lawson	Open Woodland
576	280	36.67427635050	Lawson	Grassland
576	283	1.38796856767	Lawson	Grassland
577	276	69.01970035060	Lawson	Grassland
578	279	53.18881293930	Lawson	Woodland
579	276	34.16509998200	Lawson	Grassland
579	282	94.08039464890	Lawson	Grassland
580	278	58.17148731240	Lawson	Grassland
581	278	21.33173994010	Lawson	Woodland
582	276	45.41621522950	Lawson	Grassland
583	278	7.93875689289	Lawson	Woodland
584	278	90.60203500310	Lawson	Grassland
585	276	72.13508100440	Lawson	Grassland
585	282	39.55155930560	Lawson	Grassland
586	276	76.53525399180	Lawson	Grassland
586	282	78.28519716180	Lawson	Grassland
587	280	89.39948302950	Lawson	Open Woodland
587	281	55.83740034760	Lawson	Open Woodland
587	283	49.69518770780	Lawson	Open Woodland
588	276	26.15692557460	Lawson	Grassland
589	278	93.86426560530	Lawson	Grassland
590	278	7.68343935939	Lawson	Woodland
591	280	81.41867329260	Lawson	Open Woodland
591	281	50.30362849910	Lawson	Open Woodland
591	283	45.31448942060	Lawson	Open Woodland
592	276	76.12327932880	Lawson	Grassland
593	281	84.53411996920	Lawson	Open Woodland
594	277	49.19549868020	Lawson	Woodland
594	279	71.33744903040	Lawson	Woodland
595	279	56.93990258780	Lawson	Open Woodland
596	281	63.88400026990	Lawson	Grassland
597	280	74.78254827140	Lawson	Open Woodland
597	283	21.88737818790	Lawson	Open Woodland
598	279	50.36012541610	Lawson	Woodland
599	281	23.70327352920	Lawson	Grassland
600	280	55.46957185230	Lawson	Open Woodland
600	283	29.62927259510	Lawson	Open Woodland
601	277	83.26978653870	Lawson	Open Woodland
601	279	77.41577564780	Lawson	Open Woodland
602	281	22.25812135640	Lawson	Grassland
602	282	4.03089319620	Lawson	Grassland
603	278	91.69756118970	Lawson	Open Woodland
603	279	69.12930662880	Lawson	Open Woodland
604	282	52.37241904360	Lawson	Grassland
605	276	95.60800975980	Lawson	Grassland
606	277	93.45020837740	Lawson	Grassland
606	280	53.29686004970	Lawson	Grassland
606	281	20.16726106680	Lawson	Grassland
606	283	17.08938517870	Lawson	Grassland
607	278	72.17015740240	Lawson	Grassland
608	276	81.09648223230	Lawson	Grassland
609	281	46.78579255570	Lawson	Grassland
609	282	56.56576155420	Lawson	Grassland
610	278	83.77590111720	Lawson	Grassland
611	276	29.42101699770	Lawson	Grassland
611	277	63.97826111310	Lawson	Grassland
612	282	54.48708025570	Lawson	Grassland
613	278	12.83756482540	Lawson	Woodland
614	276	64.53236744660	Lawson	Grassland
615	279	82.74401903200	Lawson	Grassland
616	281	47.71453209250	Lawson	Grassland
617	281	24.24678268630	Lawson	Grassland
617	282	74.82529806970	Lawson	Grassland
618	278	31.96246405390	Lawson	Grassland
619	281	29.86403556070	Lawson	Open Woodland
620	281	12.78533439650	Lawson	Open Woodland
621	278	41.15621570600	Lawson	Woodland
622	281	61.45555120450	Lawson	Grassland
623	283	4.61425126988	Lawson	Open Woodland
624	280	62.63805393980	Lawson	Grassland
624	281	43.15480214120	Lawson	Grassland
624	283	23.72547095850	Lawson	Grassland
625	280	95.04324816800	Lawson	Grassland
625	281	8.95291239993	Lawson	Grassland
625	283	55.01649268700	Lawson	Grassland
626	276	88.16944633210	Lawson	Grassland
627	280	83.61861758430	Lawson	Open Woodland
627	283	25.10118854650	Lawson	Open Woodland
628	279	21.09220287750	Lawson	Woodland
629	281	7.53971188143	Lawson	Grassland
629	282	20.87134900280	Lawson	Grassland
630	281	8.89200155572	Lawson	Open Woodland
631	276	85.76202264520	Lawson	Grassland
632	276	73.72295898530	Lawson	Grassland
632	277	78.59001251110	Lawson	Grassland
633	279	23.13470380700	Lawson	Woodland
634	281	25.27782762940	Lawson	Open Woodland
635	281	4.60263984911	Lawson	Open Woodland
636	276	32.62707409640	Lawson	Grassland
636	277	99.80365049180	Lawson	Grassland
637	280	61.66372166370	Lawson	Open Woodland
637	281	70.82522881890	Lawson	Open Woodland
637	283	24.67062257940	Lawson	Open Woodland
638	282	79.24126722180	Lawson	Grassland
639	276	69.50640873240	Lawson	Grassland
640	281	43.47946796850	Lawson	Open Woodland
641	281	21.37207200590	Lawson	Grassland
641	282	66.53638659170	Lawson	Grassland
642	281	18.15115036520	Lawson	Open Woodland
643	282	41.31598014930	Lawson	Grassland
644	280	8.92081695500	Lawson	Open Woodland
644	283	26.40093717820	Lawson	Open Woodland
645	277	49.40702723670	Lawson	Grassland
645	280	36.46122421630	Lawson	Grassland
645	281	30.04470613810	Lawson	Grassland
645	283	3.70514104058	Lawson	Grassland
646	280	28.18826549670	Lawson	Grassland
646	283	76.47155949790	Lawson	Grassland
647	280	15.61440395590	Lawson	Grassland
647	283	83.06887390100	Lawson	Grassland
648	276	11.68211001110	Lawson	Grassland
649	279	63.80471896290	Lawson	Woodland
650	276	65.86898168990	Lawson	Grassland
651	277	61.06325331510	Lawson	Woodland
651	279	79.38830095470	Lawson	Woodland
652	282	60.99649714500	Lawson	Grassland
653	280	1.84715351394	Lawson	Grassland
653	283	69.67578755910	Lawson	Grassland
654	281	61.23705965080	Lawson	Grassland
654	282	99.09581954530	Lawson	Grassland
655	282	23.31574462950	Lawson	Open Woodland
656	277	72.15965957540	Lawson	Grassland
656	281	49.51527078640	Lawson	Grassland
656	283	72.48210003610	Lawson	Grassland
657	276	46.07749494340	Lawson	Grassland
657	277	13.27128691470	Lawson	Grassland
658	278	7.58963783331	Lawson	Woodland
659	276	71.66471731140	Lawson	Grassland
660	277	54.70120198710	Lawson	Grassland
660	280	35.84841935740	Lawson	Grassland
660	281	27.75635899420	Lawson	Grassland
660	283	2.01994422037	Lawson	Grassland
661	280	64.71756807030	Lawson	Grassland
661	281	31.33928731450	Lawson	Grassland
661	283	25.51163876600	Lawson	Grassland
662	278	80.47714258910	Lawson	Grassland
663	282	79.86702733990	Lawson	Grassland
664	278	24.20608054890	Lawson	Woodland
665	278	1.35713929974	Lawson	Woodland
666	276	13.14657057060	Lawson	Grassland
666	277	10.24926335790	Lawson	Grassland
667	277	93.90871594490	Lawson	Woodland
667	279	17.77508338870	Lawson	Woodland
668	276	60.02162575540	Lawson	Grassland
668	282	98.60342381570	Lawson	Grassland
669	279	6.30274316192	Lawson	Grassland
670	281	90.47754879680	Lawson	Grassland
671	278	7.96628021097	Lawson	Woodland
672	281	16.58974102880	Lawson	Grassland
672	282	27.99392490320	Lawson	Grassland
673	281	52.45958380680	Lawson	Grassland
673	282	33.60430906510	Lawson	Grassland
674	276	41.92568924150	Lawson	Grassland
675	281	90.83314343970	Lawson	Open Woodland
676	280	62.39903872830	Lawson	Open Woodland
676	281	57.07199032650	Lawson	Open Woodland
676	283	26.31629454510	Lawson	Open Woodland
677	278	16.08504828540	Lawson	Woodland
677	279	59.06199309240	Lawson	Woodland
678	276	30.90250161140	Lawson	Grassland
678	277	24.87689201110	Lawson	Grassland
679	276	49.30062555080	Lawson	Grassland
680	280	48.91728185090	Lawson	Grassland
680	283	71.30504700850	Lawson	Grassland
681	276	82.04341963770	Lawson	Grassland
682	282	16.29209240780	Lawson	Open Woodland
683	280	34.50679428500	Lawson	Open Woodland
683	283	11.11426656050	Lawson	Open Woodland
684	276	0.65341017003	Lawson	Grassland
684	277	48.41374441570	Lawson	Grassland
685	281	72.57336953930	Lawson	Grassland
686	280	67.95459664190	Lawson	Grassland
686	283	23.52205744460	Lawson	Grassland
687	281	11.85484872490	Lawson	Open Woodland
688	278	59.92164466930	Lawson	Grassland
689	281	60.86909091800	Lawson	Grassland
690	281	24.74178370730	Lawson	Grassland
691	278	92.08902008540	Lawson	Grassland
692	281	0.18385326800	Lawson	Grassland
692	283	64.60268635200	Lawson	Grassland
693	280	77.32623390440	Lawson	Open Woodland
693	283	13.99663243130	Lawson	Open Woodland
694	279	65.87011555890	Lawson	Open Woodland
695	280	7.70793402013	Lawson	Open Woodland
695	281	97.69614899340	Lawson	Open Woodland
695	283	47.10528550510	Lawson	Open Woodland
696	280	94.05207400790	Lawson	Grassland
696	283	64.91370269490	Lawson	Grassland
697	280	77.02688284740	Lawson	Open Woodland
697	283	19.90498893530	Lawson	Open Woodland
698	281	65.93269786050	Lawson	Grassland
699	276	10.65814663280	Lawson	Grassland
699	282	72.58791312600	Lawson	Grassland
700	282	88.90868308630	Lawson	Open Woodland
701	282	24.57378903050	Lawson	Open Woodland
702	280	7.82556916298	Lawson	Grassland
702	281	78.95747275840	Lawson	Grassland
702	283	30.89430613300	Lawson	Grassland
703	280	12.57201260730	Lawson	Open Woodland
703	283	62.22767591680	Lawson	Open Woodland
704	282	27.10655094030	Lawson	Grassland
705	279	36.14312710360	Lawson	Open Woodland
706	276	35.34068081010	Lawson	Grassland
706	282	93.79861885090	Lawson	Grassland
707	281	31.23455087630	Lawson	Open Woodland
707	283	78.74899919870	Lawson	Open Woodland
708	281	46.46877029210	Lawson	Open Woodland
708	283	67.86901787830	Lawson	Open Woodland
709	282	97.92665646540	Lawson	Grassland
710	282	73.93065880500	Lawson	Grassland
711	280	46.37180568310	Lawson	Open Woodland
711	283	63.77964075360	Lawson	Open Woodland
712	281	89.30111377690	Lawson	Grassland
712	282	58.87624283150	Lawson	Grassland
713	280	40.25136298960	Lawson	Open Woodland
713	283	21.03528949310	Lawson	Open Woodland
714	279	32.34846654840	Lawson	Woodland
715	280	1.37786795985	Lawson	Grassland
715	283	46.84758720950	Lawson	Grassland
716	281	3.87689017606	Lawson	Grassland
716	282	22.14534167960	Lawson	Grassland
717	281	74.07972926350	Lawson	Open Woodland
718	279	49.97496778000	Lawson	Open Woodland
719	278	8.31064580784	Lawson	Woodland
719	279	47.76414303180	Lawson	Woodland
720	281	85.49359762710	Lawson	Grassland
721	280	3.45781552593	Lawson	Open Woodland
721	283	40.62284404450	Lawson	Open Woodland
722	281	55.71513836920	Lawson	Grassland
723	276	21.44771726710	Lawson	Grassland
724	278	52.12691011370	Lawson	Grassland
725	278	42.20358019050	Lawson	Woodland
725	279	13.63821424980	Lawson	Woodland
726	280	97.65723144330	Lawson	Open Woodland
726	283	11.84131961450	Lawson	Open Woodland
727	281	52.28102411370	Lawson	Grassland
728	281	81.73837109830	Lawson	Open Woodland
728	282	61.15178414580	Lawson	Open Woodland
729	277	54.51167174580	Lawson	Open Woodland
729	279	86.24491206470	Lawson	Open Woodland
730	280	39.52806432740	Lawson	Open Woodland
730	283	25.97450962700	Lawson	Open Woodland
731	282	58.54672922160	Lawson	Grassland
732	278	61.51832920280	Lawson	Grassland
733	281	92.95249961040	Lawson	Open Woodland
734	278	48.90849478110	Lawson	Grassland
735	278	42.82249685710	Lawson	Grassland
736	279	10.73985543790	Lawson	Woodland
737	283	21.84247448080	Lawson	Open Woodland
738	280	38.45709716830	Lawson	Open Woodland
738	283	22.27629847510	Lawson	Open Woodland
739	283	44.91274222750	Lawson	Open Woodland
740	278	87.49561356610	Lawson	Open Woodland
740	279	46.38226588530	Lawson	Open Woodland
741	278	97.23526925490	Lawson	Grassland
742	283	38.99908822810	Lawson	Open Woodland
743	280	38.48321831980	Lawson	Open Woodland
743	283	22.36649874750	Lawson	Open Woodland
744	282	31.44953935110	Lawson	Grassland
745	278	98.26789720150	Lawson	Grassland
746	279	26.47434195090	Lawson	Woodland
747	279	78.00307656500	Lawson	Open Woodland
